seq3533|EC=1.17.1.5	iHN637.CLJU_RS11600	36.8	334	197	7	2	325	448	777	2.46e-46	167
seq3533|EC=1.17.1.5	iAF987.Gmet_2136	33.5	319	209	3	13	330	445	761	5.87e-46	166
seq3539|EC=1.17.2.1	iJN1463.PP_3948	100	1187	0	0	1	1187	1	1187	0.0	2367
seq3543|EC=1.17.3	iAT_PLT_636.7498	96.0	1333	52	1	1	1333	1	1332	0.0	2607
seq3543|EC=1.17.3	iCHOv1.100766626	89.4	1333	140	1	1	1333	1	1332	0.0	2441
seq3543|EC=1.17.3	iMM1415.22436	88.1	1332	158	1	2	1333	5	1335	0.0	2422
seq3550|EC=1.17.7.1	iSynCJ816.SGL_RS07775	90.8	392	36	0	15	406	12	403	6.63e-261	711
seq3554|EC=1.17.7.2	iSynCJ816.SGL_RS12255	53.1	405	170	5	57	460	8	393	7.11e-140	407
seq3558|EC=1.17.8.1	iCHOv1.100753207	23.6	195	119	4	1	165	51	245	5.54e-06	48.1
seq3558|EC=1.17.8.1	iIS312.TCDM_02308	47.0	66	32	3	2	66	7	70	2.16e-05	46.2
seq3581|EC=1.17.98.3	iAF692.Mbar_A1562	39.7	375	215	6	4	371	9	379	1.77e-85	264
seq3586|EC=1.17.99	iSynCJ816.SGL_RS15345	28.6	552	332	20	8	521	5	532	1.05e-35	140
seq3596|EC=1.17.99.3	iCHOv1.100766043	77.5	681	153	0	1	681	1	681	0.0	1075
seq3596|EC=1.17.99.3	iMM1415.93732	73.4	681	181	0	1	681	1	681	0.0	1023
seq3599|EC=1.17.99.6	iJN1463.PP_4900	40.5	333	190	5	73	399	20	350	4.99e-78	244
seq3600|EC=1.17.99.8	iSynCJ816.SGL_RS15345	26.3	544	319	20	9	507	5	511	4.13e-33	132
seq3607|EC=1.17.99.9	iYS854.USA300HOU_RS05565	99.7	303	1	0	1	303	54	356	1.82e-215	590
seq3610|EC=1.18.1.7	iJN1463.PP_3163	30.7	319	199	7	18	323	23	332	1.18e-40	144
seq3610|EC=1.18.1.7	iYL1228.KPN_01870	31.8	302	198	5	17	313	22	320	2.53e-39	141
seq3610|EC=1.18.1.7	STM_v1_0.STM2093	27.9	315	216	7	15	326	17	323	4.33e-38	137
seq3613|EC=1.2	iAT_PLT_636.223	92.5	454	34	0	1	454	1	454	2.09e-313	851
seq3613|EC=1.2	iMM1415.56752	85.7	454	65	0	1	454	1	454	2.27e-294	803
seq3613|EC=1.2	iCHOv1.100758951	81.7	454	83	0	1	454	1	454	8.98e-281	769
seq3619|EC=1.2.1.101	iMM904.YBR115C	25.8	1002	598	31	26	899	243	1227	1.51e-63	235
seq3619|EC=1.2.1.101	iJN1463.PP_4219	29.2	612	390	15	21	613	504	1091	3.34e-58	219
seq3619|EC=1.2.1.101	iJN1463.PP_4243	29.9	576	375	14	43	602	3726	4288	5.61e-56	213
seq3627|EC=1.2.1.17	iJN1463.PP_4478	52.4	458	203	5	8	456	20	471	1.39e-151	440
seq3627|EC=1.2.1.17	STM_v1_0.STM1305	47.9	453	231	3	11	459	22	473	3.07e-141	414
seq3627|EC=1.2.1.17	iPC815.YPO1964	47.6	454	233	3	9	458	34	486	4.27e-139	409
seq3627|EC=1.2.1.17	iSbBS512_1146.SbBS512_E1993	46.5	458	240	3	5	458	16	472	1.13e-138	407
seq3627|EC=1.2.1.17	iML1515.b1746	46.7	458	239	3	5	458	16	472	2.26e-138	406
seq3627|EC=1.2.1.17	iCN718.ABAYE_RS02290	46.5	456	239	3	7	458	20	474	3.76e-136	400
seq3627|EC=1.2.1.17	iYL1228.KPN_01223	48.0	452	230	3	9	456	20	470	4.14e-136	400
seq3633|EC=1.2.1.20	iYL1228.KPN_00256	69.6	481	146	0	8	488	1	481	4.17e-243	673
seq3633|EC=1.2.1.20	iML1515.b2661	69.6	481	146	0	8	488	1	481	1.69e-242	671
seq3633|EC=1.2.1.20	iJN1463.PP_0213	70.0	480	142	1	8	487	1	478	4.50e-242	670
seq3633|EC=1.2.1.20	iSSON_1240.SSON_2805	69.4	481	147	0	8	488	1	481	2.28e-240	666
seq3633|EC=1.2.1.20	STM_v1_0.STM2791	68.4	481	152	0	8	488	1	481	4.35e-238	660
seq3633|EC=1.2.1.20	iAF987.Gmet_3395	68.6	481	151	0	10	490	4	484	2.69e-237	658
seq3639|EC=1.2.1.38	iMM904.YER069W	55.5	829	320	9	62	882	68	855	8.74e-310	873
seq3645|EC=1.2.1.47	iAT_PLT_636.223	98.3	518	9	0	1	518	1	518	0.0	1025
seq3645|EC=1.2.1.47	iMM1415.56752	88.8	518	58	0	1	518	1	518	0.0	942
seq3651|EC=1.2.1.50	iAF692.Mbar_A0211	28.0	275	181	9	457	724	84	348	2.36e-16	82.0
seq3651|EC=1.2.1.50	iAF987.Gmet_0950	24.5	351	241	11	465	800	90	431	7.17e-15	77.4
seq3657|EC=1.2.1.51	iHN637.CLJU_RS04605	46.4	1168	599	14	12	1157	8	1170	0.0	1036
seq3657|EC=1.2.1.51	iCN900.CD630_26820	47.3	1176	583	17	12	1155	9	1179	0.0	1036
seq3657|EC=1.2.1.51	iHN637.CLJU_RS14475	46.2	1170	592	15	12	1153	9	1169	0.0	1004
seq3663|EC=1.2.1.52	iAF692.Mbar_A2215	42.6	204	110	3	22	222	3	202	5.53e-47	160
seq3663|EC=1.2.1.52	iEK1008.Rv2454c	39.8	221	124	5	34	253	56	268	2.96e-43	153
seq3669|EC=1.2.1.54	iYS854.USA300HOU_RS14160	45.4	482	257	4	14	493	12	489	2.11e-143	421
seq3669|EC=1.2.1.54	iYO844.BSU31060	45.7	486	256	4	13	496	5	484	5.11e-140	412
seq3675|EC=1.2.1.61	iYO844.BSU19310	46.0	478	251	3	4	478	21	494	1.59e-151	441
seq3675|EC=1.2.1.61	iMM1415.11669	46.6	483	249	4	3	480	39	517	2.58e-148	433
seq3675|EC=1.2.1.61	iYO844.BSU31060	46.2	481	252	5	1	476	1	479	2.10e-145	425
seq3675|EC=1.2.1.61	iYL1228.KPN_01018	46.1	484	250	5	1	479	19	496	1.17e-143	421
seq3675|EC=1.2.1.61	iMM904.YER073W	45.9	479	252	4	5	481	46	519	1.16e-141	416
seq3675|EC=1.2.1.61	iML1515.b1300	45.9	484	251	6	1	479	18	495	2.08e-141	415
seq3675|EC=1.2.1.61	iSbBS512_1146.SbBS512_E1536	45.9	484	251	6	1	479	18	495	8.35e-141	413
seq3675|EC=1.2.1.61	iSF_1195.SF1305	45.5	484	253	6	1	479	18	495	5.39e-139	409
seq3675|EC=1.2.1.61	iCHOv1.100765516	45.3	483	255	4	3	480	39	517	1.65e-138	408
seq3675|EC=1.2.1.61	iMM1415.19378	45.0	482	256	4	4	480	39	516	2.26e-138	408
seq3675|EC=1.2.1.61	iMM1415.72535	44.9	483	257	4	3	480	39	517	2.33e-138	408
seq3675|EC=1.2.1.61	iCHOv1.100768367	43.6	482	263	4	4	480	49	526	2.48e-137	405
seq3675|EC=1.2.1.61	iCHOv1.100768654	42.9	482	266	4	4	480	19	496	5.42e-137	404
seq3675|EC=1.2.1.61	iAT_PLT_636.216	44.0	482	261	4	4	480	22	499	8.44e-137	403
seq3675|EC=1.2.1.61	iMM1415.11668	43.2	482	265	4	4	480	22	499	1.36e-135	400
seq3675|EC=1.2.1.61	iJN1463.PP_5278	43.2	482	267	5	1	477	18	497	3.38e-135	399
seq3675|EC=1.2.1.61	iCHOv1.100772225	47.9	424	215	3	59	480	1	420	4.13e-136	399
seq3675|EC=1.2.1.61	iCHOv1.100761706	42.9	482	266	4	4	480	22	499	2.18e-134	397
seq3675|EC=1.2.1.61	iPC815.YPO1166	41.4	476	277	2	4	477	8	483	1.53e-134	397
seq3683|EC=1.2.1.62	iLJ478.TM1724	37.6	250	148	3	1	249	1	243	5.58e-46	153
seq3683|EC=1.2.1.62	iYL1228.KPN_02061	37.7	252	149	3	5	249	2	252	2.53e-43	147
seq3683|EC=1.2.1.62	iYS854.USA300HOU_RS00665	41.9	253	139	3	4	249	3	254	6.45e-41	140
seq3683|EC=1.2.1.62	iCN900.CD630_11820	35.6	250	154	4	1	249	2	245	3.99e-40	138
seq3689|EC=1.2.1.63	iAF987.Gmet_3395	42.7	471	270	0	4	474	7	477	2.11e-117	353
seq3689|EC=1.2.1.63	iYL1228.KPN_00256	41.9	463	269	0	12	474	14	476	7.90e-117	351
seq3689|EC=1.2.1.63	iYO844.BSU03910	42.8	456	258	2	26	478	5	460	1.35e-115	347
seq3689|EC=1.2.1.63	iML1515.b2661	41.0	463	273	0	12	474	14	476	5.01e-115	347
seq3689|EC=1.2.1.63	iCN718.ABAYE_RS14730	40.5	462	275	0	13	474	16	477	1.46e-114	345
seq3689|EC=1.2.1.63	iCN718.ABAYE_RS11770	42.4	462	266	0	13	474	15	476	4.37e-114	344
seq3689|EC=1.2.1.63	iSSON_1240.SSON_2805	40.8	463	274	0	12	474	14	476	3.99e-114	344
seq3689|EC=1.2.1.63	iJN1463.PP_0213	40.9	462	271	1	13	474	15	474	2.11e-113	342
seq3689|EC=1.2.1.63	STM_v1_0.STM2791	40.5	462	275	0	13	474	15	476	1.79e-109	332
seq3689|EC=1.2.1.63	iMM1415.214579	40.8	468	271	3	13	476	53	518	3.77e-107	328
seq3689|EC=1.2.1.63	iJN1463.PP_4422	40.3	472	278	3	8	478	19	487	7.08e-105	321
seq3695|EC=1.2.1.64	iYO844.BSU38830	45.9	473	253	2	12	483	8	478	1.35e-141	415
seq3701|EC=1.2.1.68	iJN1463.PP_5120	69.5	429	129	1	18	444	16	444	1.16e-210	608
seq3707|EC=1.2.1.69	iEK1008.Rv0458	76.7	507	118	0	1	507	1	507	3.86e-291	796
seq3713|EC=1.2.1.71	iYL1228.KPN_01223	99.8	492	1	0	1	492	1	492	0.0	970
seq3719|EC=1.2.1.73	iJN1463.PP_0665	37.5	448	280	0	7	454	19	466	1.63e-100	308
seq3719|EC=1.2.1.73	iCN900.CD630_05800	34.0	453	294	4	7	456	31	481	6.96e-90	281
seq3725|EC=1.2.1.76	iCN900.CD630_23420	58.1	444	185	1	11	453	20	463	1.45e-168	481
seq3731|EC=1.2.1.81	iCN900.CD630_23420	35.2	449	284	5	39	485	20	463	4.06e-74	241
seq3731|EC=1.2.1.81	iML1515.b1241	37.5	440	264	6	37	470	11	445	1.26e-70	241
seq3731|EC=1.2.1.81	iSbBS512_1146.SbBS512_E1406	37.5	440	264	6	37	470	11	445	1.26e-70	241
seq3731|EC=1.2.1.81	iSDY_1059.SDY_1295	37.5	440	264	6	37	470	11	445	1.26e-70	241
seq3731|EC=1.2.1.81	iSF_1195.SF1240	37.5	440	264	6	37	470	11	445	1.26e-70	241
seq3731|EC=1.2.1.81	iSSON_1240.SSON_1939	37.5	440	264	6	37	470	11	445	1.26e-70	241
seq3731|EC=1.2.1.81	STM_v1_0.STM1749	37.0	440	266	6	37	470	11	445	3.37e-70	239
seq3731|EC=1.2.1.81	iYL1228.KPN_02199	37.0	440	266	6	37	470	11	445	6.36e-70	239
seq3731|EC=1.2.1.81	iPC815.YPO2180	35.1	439	274	6	38	470	12	445	3.06e-68	234
seq3737|EC=1.2.1.82	iAT_PLT_636.218	39.0	449	269	4	18	465	1	445	8.76e-103	316
seq3737|EC=1.2.1.82	iMM1415.11671	38.7	442	260	5	28	465	8	442	1.11e-98	306
seq3737|EC=1.2.1.82	iCHOv1.100755596	38.8	451	269	5	18	466	1	446	4.11e-98	305
seq3737|EC=1.2.1.82	iMM1415.67689	38.8	451	269	5	18	466	1	446	8.16e-98	304
seq3737|EC=1.2.1.82	iCHOv1.100756470	38.4	450	272	4	18	466	1	446	1.20e-96	301
seq3737|EC=1.2.1.82	iCHOv1.100757658	38.1	446	265	5	24	465	4	442	2.84e-96	300
seq3737|EC=1.2.1.82	iAT_PLT_636.221	38.0	463	279	6	18	478	1	457	7.05e-96	299
seq3737|EC=1.2.1.82	iMM1415.11670	37.8	431	263	4	18	447	1	427	4.68e-96	299
seq3737|EC=1.2.1.82	iYS854.USA300HOU_RS10435	39.8	420	244	6	32	447	15	429	1.31e-93	293
seq3737|EC=1.2.1.82	iCHOv1.100757371	36.7	452	268	6	18	465	1	438	1.38e-92	290
seq3737|EC=1.2.1.82	iSynCJ816.SGL_RS15360	38.1	436	263	5	32	466	15	444	1.03e-91	288
seq3737|EC=1.2.1.82	iCN900.CD630_22060	35.1	461	287	7	20	477	2	453	1.36e-91	287
seq3745|EC=1.2.1.83	iYS854.USA300HOU_RS11455	50.1	475	234	3	1	474	1	473	6.73e-156	451
seq3751|EC=1.2.1.84	iMM904.YBR115C	27.2	235	135	11	18	229	962	1183	1.45e-04	44.7
seq3781|EC=1.2.1.86	iEK1008.Rv0223c	44.8	475	259	3	4	476	7	480	6.17e-128	380
seq3787|EC=1.2.1.91	iML1515.b1387	100	681	0	0	1	681	1	681	0.0	1338
seq3793|EC=1.2.1.98	iMM1415.19378	43.7	476	261	4	19	489	40	513	9.90e-125	374
seq3793|EC=1.2.1.98	iYO844.BSU19310	43.7	478	258	5	19	490	22	494	4.36e-123	369
seq3793|EC=1.2.1.98	iCHOv1.100765516	43.9	478	257	6	19	489	41	514	9.15e-123	369
seq3793|EC=1.2.1.98	iCHOv1.100761706	42.6	477	265	5	19	489	23	496	1.05e-122	368
seq3793|EC=1.2.1.98	iAT_PLT_636.216	42.6	477	265	5	19	489	23	496	1.05e-122	368
seq3793|EC=1.2.1.98	iMM1415.72535	43.5	478	259	6	19	489	41	514	1.45e-121	365
seq3793|EC=1.2.1.98	iCHOv1.100768367	42.5	473	263	5	19	485	50	519	3.82e-121	365
seq3793|EC=1.2.1.98	iCHOv1.100768654	42.3	478	265	6	19	489	20	493	6.07e-121	363
seq3793|EC=1.2.1.98	iMM904.YER073W	42.6	474	267	3	19	490	46	516	2.38e-120	362
seq3793|EC=1.2.1.98	iMM1415.11668	42.7	478	263	6	19	489	23	496	1.88e-120	362
seq3793|EC=1.2.1.98	iMM1415.11669	42.8	479	261	7	19	489	41	514	3.26e-120	362
seq3793|EC=1.2.1.98	iAT_PLT_636.220	42.1	477	267	5	19	489	34	507	7.43e-120	361
seq3793|EC=1.2.1.98	iMM904.YOR374W	42.2	476	267	4	19	490	47	518	1.30e-119	360
seq3793|EC=1.2.1.98	iMM1415.56847	42.3	478	267	5	19	490	34	508	2.09e-119	360
seq3793|EC=1.2.1.98	iCHOv1.100768227	41.8	478	269	5	19	490	34	508	8.34e-119	358
seq3793|EC=1.2.1.98	iMM904.YPL061W	41.1	475	274	4	19	489	28	500	3.26e-115	348
seq3793|EC=1.2.1.98	iYO844.BSU31060	40.7	479	279	3	19	492	5	483	4.79e-115	348
seq3793|EC=1.2.1.98	iML1515.b1300	40.7	477	274	5	19	490	22	494	5.58e-115	348
seq3793|EC=1.2.1.98	iPC815.YPO1166	40.5	476	277	5	19	489	9	483	1.91e-114	346
seq3793|EC=1.2.1.98	iSF_1195.SF1305	40.9	477	273	5	19	490	22	494	4.43e-114	345
seq3793|EC=1.2.1.98	iYL1228.KPN_01018	40.9	477	273	6	19	490	23	495	6.45e-114	345
seq3793|EC=1.2.1.98	iSbBS512_1146.SbBS512_E1536	40.7	477	274	5	19	490	22	494	1.25e-113	344
seq3793|EC=1.2.1.98	iMM904.YMR169C	39.8	487	270	8	19	489	23	502	9.77e-113	342
seq3793|EC=1.2.1.98	iJN1463.PP_3463	41.0	480	271	5	19	489	21	497	3.31e-111	338
seq3793|EC=1.2.1.98	iCHOv1.100772304	45.0	418	226	3	74	489	2	417	1.30e-111	337
seq3799|EC=1.2.2.1	iML1515.b1476	99.1	217	2	0	7	223	1	217	1.95e-156	431
seq3799|EC=1.2.2.1	iSF_1195.SF1749	99.1	217	2	0	7	223	1	217	1.95e-156	431
seq3799|EC=1.2.2.1	iSSON_1240.SSON_1648	99.1	217	2	0	7	223	1	217	1.95e-156	431
seq3799|EC=1.2.2.1	STM_v1_0.STM1568	97.2	217	6	0	7	223	1	217	9.60e-155	427
seq3799|EC=1.2.2.1	iYL1228.KPN_01865	89.9	217	22	0	7	223	1	217	4.50e-144	400
seq3802|EC=1.2.3	iCHOv1.100766626	32.2	1375	813	37	1	1322	1	1309	5.19e-196	611
seq3802|EC=1.2.3	iMM1415.22436	32.6	1374	803	40	4	1322	7	1312	2.35e-193	604
seq3802|EC=1.2.3	iAT_PLT_636.7498	32.2	1374	815	36	1	1322	1	1309	1.86e-189	594
seq3802|EC=1.2.3	iCHOv1.100765484	32.1	1355	763	40	6	1288	7	1276	4.38e-176	558
seq3802|EC=1.2.3	iCHOv1.100760504	30.8	1341	792	34	4	1288	8	1268	1.04e-174	554
seq3802|EC=1.2.3	iCHOv1.100759157	31.5	1392	789	44	2	1323	7	1304	1.40e-174	554
seq3802|EC=1.2.3	iMM1415.11761	30.6	1341	815	32	6	1288	6	1288	1.60e-174	554
seq3808|EC=1.2.3.14	iMM1415.22436	32.1	1375	804	38	2	1316	8	1312	1.02e-186	587
seq3808|EC=1.2.3.14	iCHOv1.100766626	31.7	1367	820	37	2	1316	5	1309	2.59e-186	585
seq3808|EC=1.2.3.14	iAT_PLT_636.7498	31.8	1371	811	38	3	1316	6	1309	2.89e-183	577
seq3808|EC=1.2.3.14	iMM1415.11761	30.0	1372	836	34	3	1316	6	1310	5.25e-175	555
seq3808|EC=1.2.3.14	iCHOv1.100765484	30.0	1371	824	36	3	1316	7	1298	6.48e-168	536
seq3808|EC=1.2.3.14	iCHOv1.100759157	30.2	1373	821	35	2	1316	10	1303	3.92e-166	531
seq3814|EC=1.2.3.5	iCHOv1.100771827	95.9	370	15	0	1	370	1	370	1.30e-261	710
seq3826|EC=1.2.3.8	iMM1415.22436	29.9	1325	800	37	22	1259	26	1308	3.64e-153	495
seq3826|EC=1.2.3.8	iMM1415.11761	29.6	1328	801	30	22	1259	23	1306	1.30e-152	494
seq3826|EC=1.2.3.8	iCHOv1.100766626	30.2	1334	784	42	22	1259	23	1305	3.41e-151	490
seq3826|EC=1.2.3.8	iCHOv1.100760504	28.9	1315	799	31	22	1257	27	1284	1.71e-150	488
seq3826|EC=1.2.3.8	iAT_PLT_636.7498	29.8	1322	805	35	22	1259	23	1305	6.52e-150	486
seq3826|EC=1.2.3.8	iCHOv1.100760212	29.7	1312	787	37	35	1257	37	1302	1.20e-145	475
seq3826|EC=1.2.3.8	iCHOv1.100759157	28.7	1333	794	37	22	1259	28	1299	1.01e-141	464
seq3826|EC=1.2.3.8	iCHOv1.100765484	29.1	1310	788	34	43	1259	33	1294	1.69e-140	461
seq3832|EC=1.2.3.9	iJN1463.PP_3357	40.9	477	266	7	16	484	4	472	6.83e-108	328
seq3846|EC=1.2.5	iPC815.YPO1358	55.8	575	246	3	3	574	4	573	3.19e-227	640
seq3846|EC=1.2.5	STM_v1_0.STM0935	53.9	573	259	3	3	574	4	572	2.91e-220	622
seq3846|EC=1.2.5	iSbBS512_1146.SbBS512_E2460	53.3	572	264	2	3	574	4	572	8.29e-220	621
seq3846|EC=1.2.5	iSSON_1240.SSON_0857	53.3	572	264	2	3	574	4	572	8.29e-220	621
seq3846|EC=1.2.5	iML1515.b0871	53.3	572	264	2	3	574	4	572	1.67e-219	620
seq3846|EC=1.2.5	iSDY_1059.SDY_2392	53.5	572	263	2	3	574	4	572	1.67e-219	620
seq3846|EC=1.2.5	iSF_1195.SF0826	53.3	572	264	2	3	574	4	572	2.36e-219	620
seq3846|EC=1.2.5	iYL1228.KPN_00904	53.1	572	265	3	3	574	7	575	7.48e-219	619
seq3852|EC=1.2.7.8	iAF692.Mbar_A2988	31.4	535	278	16	7	498	18	506	4.00e-53	191
seq3852|EC=1.2.7.8	iAF987.Gmet_1827	29.9	512	282	11	1	497	1	450	2.41e-52	188
seq3861|EC=1.2.99	iPC815.YPO1290	34.0	453	279	9	8	448	40	484	2.22e-70	233
seq3861|EC=1.2.99	iYO844.BSU31060	34.8	440	267	9	40	468	58	488	5.82e-67	224
seq3861|EC=1.2.99	iEK1008.Rv1731	33.5	445	286	6	12	449	35	476	2.18e-66	223
seq3861|EC=1.2.99	iJN1463.PP_0213	32.9	456	291	8	3	450	27	475	6.70e-66	221
seq3861|EC=1.2.99	iLB1027_lipid.PHATRDRAFT_31599	33.7	454	279	8	8	451	16	457	1.06e-65	220
seq3861|EC=1.2.99	iLB1027_lipid.PHATRDRAFT_20445	32.3	474	300	8	4	458	2	473	5.49e-62	211
seq3864|EC=1.2.99.10	iSynCJ816.SGL_RS15360	40.8	414	244	1	19	431	13	426	3.68e-106	322
seq3864|EC=1.2.99.10	iMM1415.11670	38.8	423	259	0	9	431	4	426	2.19e-101	310
seq3864|EC=1.2.99.10	iYS854.USA300HOU_RS10435	39.0	403	244	1	31	431	26	428	4.42e-96	296
seq3864|EC=1.2.99.10	iAT_PLT_636.218	38.3	412	253	1	21	431	15	426	2.93e-95	294
seq3864|EC=1.2.99.10	iCN900.CD630_22060	34.5	423	277	0	9	431	3	425	1.69e-94	292
seq3864|EC=1.2.99.10	iCHOv1.100757371	38.1	417	250	2	16	431	10	419	2.66e-94	291
seq3864|EC=1.2.99.10	iCHOv1.100757658	38.3	418	258	0	14	431	6	423	1.58e-93	290
seq3870|EC=1.20.4.2	iCHOv1.100758427	71.0	241	69	1	1	241	1	240	8.99e-124	350
seq3879|EC=1.20.98	iAF692.Mbar_A1561	26.4	768	446	26	74	825	19	683	2.39e-42	164
seq3890|EC=1.21.3	iCHOv1.100764118	23.2	211	126	7	168	351	211	412	5.64e-04	42.4
seq3907|EC=1.21.4.1	iCN900.CD630_32440	70.4	631	177	5	1	628	1	624	6.34e-297	821
seq3909|EC=1.21.4.2	iCN900.CD630_23520	72.0	157	43	1	1	156	1	157	8.58e-77	225
seq3927|EC=1.21.98.1	iAF987.Gmet_3390	44.3	352	192	3	7	358	1	348	1.50e-98	297
seq3939|EC=1.21.98.3	iSynCJ816.SGL_RS14820	30.9	388	259	6	1	385	1	382	3.11e-56	196
seq3946|EC=1.21.98.4	iJN1463.PP_0376	44.8	355	190	3	10	361	3	354	1.83e-109	325
seq3993|EC=1.3	iCHOv1.100689207	62.2	2482	887	9	1	2445	21	2487	0.0	3102
seq3993|EC=1.3	iMM1415.14104	62.2	2483	885	10	1	2445	1	2468	0.0	3098
seq3993|EC=1.3	iAT_PLT_636.2194	60.9	2485	921	12	1	2445	1	2475	0.0	3028
seq4008|EC=1.3.1.101	iAF692.Mbar_A3422	40.8	392	226	5	26	414	3	391	3.58e-89	275
seq4013|EC=1.3.1.103	iJN1463.PP_0072	46.1	321	167	3	11	331	11	325	7.62e-88	266
seq4013|EC=1.3.1.103	iJN1463.PP_3606	42.2	329	183	3	1	329	1	322	9.13e-78	240
seq4018|EC=1.3.1.106	iSynCJ816.SGL_RS02595	100	261	0	0	1	261	1	261	7.51e-188	514
seq4022|EC=1.3.1.107	iLB1027_lipid.PHATRDRAFT_42659	25.1	247	130	8	9	240	44	250	4.37e-08	52.8
seq4030|EC=1.3.1.108	iCN900.CD630_03990	54.8	378	170	1	1	378	1	377	5.62e-138	397
seq4030|EC=1.3.1.108	iCN900.CD630_10540	51.5	375	181	1	4	378	5	378	1.01e-123	361
seq4039|EC=1.3.1.111	iJN1463.PP_0418	26.6	188	110	8	118	301	148	311	4.33e-05	44.7
seq4044|EC=1.3.1.112	iMM904.YOL151W	28.9	291	182	9	14	287	5	287	1.56e-23	99.0
seq4085|EC=1.3.1.115	iJN1463.PP_0310	30.8	555	338	13	1	521	1	543	2.88e-73	248
seq4085|EC=1.3.1.115	iJN1463.PP_2008	30.8	533	337	13	3	518	21	538	4.41e-69	237
seq4092|EC=1.3.1.116	iJN1463.PP_2008	29.2	671	423	13	4	641	20	671	1.96e-71	244
seq4092|EC=1.3.1.116	iJN1463.PP_0310	33.5	547	320	16	3	519	1	533	6.28e-70	240
seq4097|EC=1.3.1.120	iYO844.BSU08650	38.0	250	151	2	11	258	2	249	3.09e-54	176
seq4106|EC=1.3.1.121	iPC815.YPO3285	29.3	276	165	7	11	280	102	353	5.54e-16	77.0
seq4106|EC=1.3.1.121	STM_v1_0.STM2669	29.2	281	169	7	11	285	102	358	2.53e-15	75.1
seq4106|EC=1.3.1.121	iSDY_1059.SDY_2766	28.8	281	170	7	11	285	102	358	6.27e-15	73.9
seq4106|EC=1.3.1.121	iYL1228.KPN_02922	28.5	281	171	7	11	285	102	358	1.15e-14	73.2
seq4106|EC=1.3.1.121	iSbBS512_1146.SbBS512_E2987	28.5	281	171	7	11	285	102	358	2.09e-14	72.4
seq4106|EC=1.3.1.121	iSF_1195.SF2660	28.5	281	171	7	11	285	102	358	2.09e-14	72.4
seq4106|EC=1.3.1.121	iSSON_1240.SSON_2751	28.5	281	171	7	11	285	102	358	2.09e-14	72.4
seq4106|EC=1.3.1.121	iML1515.b2600	28.5	281	171	7	11	285	102	358	2.83e-14	72.0
seq4112|EC=1.3.1.128	iJN1463.PP_2426	40.9	350	191	7	14	355	4	345	4.96e-84	258
seq4112|EC=1.3.1.128	iYO844.BSU27010	40.6	323	189	3	34	355	26	346	8.68e-79	245
seq4112|EC=1.3.1.128	iML1515.b0325	41.0	339	190	7	27	360	15	348	2.44e-75	236
seq4117|EC=1.3.1.15	iAF987.Gmet_1841	57.8	301	127	0	12	312	2	302	2.85e-119	345
seq4117|EC=1.3.1.15	iYO844.BSU15540	55.1	296	133	0	16	311	2	297	9.44e-112	326
seq4122|EC=1.3.1.19	iML1515.b2541	44.4	268	148	1	3	270	4	270	2.58e-73	225
seq4122|EC=1.3.1.19	iSF_1195.SF2588	44.4	268	148	1	3	270	4	270	2.58e-73	225
seq4122|EC=1.3.1.19	iSSON_1240.SSON_2623	44.8	268	147	1	3	270	4	270	2.58e-73	225
seq4131|EC=1.3.1.21	iMM1415.13360	79.4	471	70	1	1	444	4	474	8.76e-298	809
seq4131|EC=1.3.1.21	iCHOv1.100771700	79.2	471	71	1	1	444	1	471	3.71e-296	805
seq4144|EC=1.3.1.22	iMM1415.78925	44.9	243	124	5	31	268	18	255	1.85e-62	196
seq4144|EC=1.3.1.22	iCHOv1.100761447	43.8	240	127	3	33	268	20	255	4.75e-60	190
seq4177|EC=1.3.1.25	iJN1463.PP_3164	59.0	256	99	2	6	261	4	253	6.83e-101	294
seq4177|EC=1.3.1.25	iYL1228.KPN_01869	57.8	256	108	0	6	261	2	257	4.49e-100	292
seq4182|EC=1.3.1.36	iJN1463.PP_2426	43.6	351	183	6	14	357	4	346	1.30e-89	273
seq4182|EC=1.3.1.36	iML1515.b0325	42.5	348	193	6	10	355	1	343	1.05e-82	255
seq4182|EC=1.3.1.36	iYO844.BSU27010	43.1	325	182	3	33	357	26	347	2.96e-82	254
seq4182|EC=1.3.1.36	iEK1008.Rv3045	39.8	342	201	5	17	357	7	344	1.72e-80	249
seq4189|EC=1.3.1.43	iAF987.Gmet_0863	37.8	286	176	2	1	285	1	285	7.51e-59	189
seq4189|EC=1.3.1.43	iJN1463.PP_1770	39.5	286	161	5	3	282	12	291	1.65e-50	177
seq4189|EC=1.3.1.43	iCN718.ABAYE_RS06470	38.0	284	169	3	3	282	5	285	5.71e-49	172
seq4194|EC=1.3.1.49	iSF_1195.SF2588	43.5	271	145	2	1	267	1	267	2.71e-65	204
seq4194|EC=1.3.1.49	iML1515.b2541	43.2	271	146	2	1	267	1	267	1.09e-64	203
seq4194|EC=1.3.1.49	iSSON_1240.SSON_2623	43.5	271	145	2	1	267	1	267	1.09e-64	203
seq4199|EC=1.3.1.53	STM_v1_0.STM0163	32.9	322	195	6	6	309	4	322	9.60e-41	144
seq4199|EC=1.3.1.53	iAF987.Gmet_3404	30.8	318	201	4	7	307	7	322	3.79e-38	137
seq4207|EC=1.3.1.54	iJN1463.PP_4832	40.2	246	135	6	15	259	4	238	6.08e-46	153
